SiteID,Date-Time,ac_current,ac_power,ac_voltage,ambient_temp,dc_current,dc_power,dc_voltage,inverter_error_code,inverter_temp,module_temp,poa_irradiance,power_factor,relative_humidity,wind_direction,wind_speed
34,2019-01-01 00:00:00,0,-300,284,,0,-200,4,0,27,,,0,,,
34,2019-01-01 00:15:00,0,-300,284,,0,-200,4,0,27,,,0,,,
34,2019-01-01 00:30:00,0,-200,284,,0,0,4,0,26,,,0,,,
34,2019-01-01 00:45:00,0,-300,283,,0,-200,4,0,26,,,0,,,
34,2019-01-01 01:00:00,0,-300,283,,0,-200,4,0,26,,,0,,,
34,2019-01-01 01:15:00,0,-300,283,,0,-200,4,0,26,,,0,,,
34,2019-01-01 01:30:00,0,-200,283,,0,-200,4,0,25,,,0,,,
34,2019-01-01 01:45:00,0,-300,283,,0,-200,4,0,25,,,0,,,
34,2019-01-01 02:00:00,0,-300,283,,0,-200,4,0,25,,,0,,,
34,2019-01-01 02:15:00,0,-300,283,,0,-200,4,0,25,,,0,,,
34,2019-01-01 02:30:00,0,-200,283,,0,-200,4,0,25,,,0,,,
34,2019-01-01 02:45:00,0,-300,283,,0,0,4,0,24,,,0,,,
34,2019-01-01 03:00:00,0,-300,283,,0,-200,4,0,24,,,0,,,
34,2019-01-01 03:15:00,0,-200,282,,0,-200,4,0,24,,,0,,,
34,2019-01-01 03:30:00,0,-300,282,,0,-200,4,0,24,,,0,,,
34,2019-01-01 03:45:00,0,-300,282,,0,0,4,0,24,,,0,,,
34,2019-01-01 04:00:00,0,-200,282,,0,-200,4,0,23,,,0,,,
34,2019-01-01 04:15:00,0,-200,282,,0,-200,4,0,23,,,0,,,
34,2019-01-01 04:30:00,0,-200,282,,0,-200,4,0,23,,,0,,,
34,2019-01-01 04:45:00,0,-300,282,,0,-200,4,0,23,,,0,,,
34,2019-01-01 05:00:00,0,-200,282,,0,-200,4,0,23,,,0,,,
34,2019-01-01 05:15:00,0,-200,281,,0,-200,4,0,23,,,0,,,
34,2019-01-01 05:30:00,0,-200,281,,0,-200,4,0,23,,,0,,,
34,2019-01-01 05:45:00,0,-200,281,,0,-200,4,0,22,,,0,,,
34,2019-01-01 06:00:00,0,-200,281,,0,-200,6,0,22,,,0,,,
34,2019-01-01 06:15:00,0,-300,282,,0,-200,43,0,22,,,0,,,
34,2019-01-01 06:30:00,0,-200,282,,0,-200,290,0,22,,,0,,,
34,2019-01-01 06:45:00,3,-600,282,,1,400,296,0,24,,,0.147,,,
34,2019-01-01 07:00:00,0,-200,282,,0,-200,441,0,25,,,0,,,
34,2019-01-01 07:15:00,4,2000,283,,9,3100,343,0,29,,,0.499,,,
34,2019-01-01 07:30:00,8,6200,283,,19,7500,392,0,36,,,0.851,,,
34,2019-01-01 07:45:00,12,10300,283,,28,12100,436,0,46,,,0.95,,,
34,2019-01-01 08:00:00,19,17000,284,,45,18700,418,0,53,,,0.984,,,
34,2019-01-01 08:15:00,29,25100,283,,64,27100,425,0,54,,,0.994,,,
34,2019-01-01 08:30:00,39,34000,283,,84,36700,434,0,53,,,0.991,,,
34,2019-01-01 08:45:00,50,42900,284,,107,46000,429,0,54,,,0.996,,,
34,2019-01-01 09:00:00,57,49100,284,,124,52900,427,0,54,,,0.997,,,
34,2019-01-01 09:15:00,65,55800,284,,141,59900,424,0,52,,,0.999,,,
34,2019-01-01 09:30:00,71,61200,284,,156,65400,417,0,55,,,0.999,,,
34,2019-01-01 09:45:00,77,65700,284,,170,70200,412,0,54,,,0.999,,,
34,2019-01-01 10:00:00,81,69200,284,,180,74100,410,0,55,,,0.999,,,
34,2019-01-01 10:15:00,85,72600,285,,192,77300,400,0,55,,,0.999,,,
34,2019-01-01 10:30:00,88,75800,285,,201,80800,401,0,55,,,0.999,,,
34,2019-01-01 10:45:00,91,77900,285,,209,82700,394,0,56,,,0.999,,,
34,2019-01-01 11:00:00,92,79600,285,,211,84900,402,0,55,,,0.999,,,
34,2019-01-01 11:15:00,94,81200,285,,217,86600,399,0,55,,,0.999,,,
34,2019-01-01 11:30:00,96,82200,285,,221,87600,395,0,55,,,0.999,,,
34,2019-01-01 11:45:00,96,82400,285,,219,88100,400,0,55,,,0.999,,,
34,2019-01-01 12:00:00,95,82200,285,,220,87600,397,0,55,,,0.999,,,
34,2019-01-01 12:15:00,94,80700,285,,218,86100,394,0,55,,,0.999,,,
34,2019-01-01 12:30:00,92,78900,285,,210,84500,401,0,54,,,0.999,,,
34,2019-01-01 12:45:00,89,76800,285,,209,81800,391,0,53,,,0.999,,,
34,2019-01-01 13:00:00,86,74200,284,,201,79100,393,0,55,,,0.999,,,
34,2019-01-01 13:15:00,84,71900,285,,194,76400,392,0,55,,,1,,,
34,2019-01-01 13:30:00,80,68400,285,,183,73000,399,0,55,,,0.999,,,
34,2019-01-01 13:45:00,75,64300,285,,170,68500,402,0,55,,,0.999,,,
34,2019-01-01 14:00:00,69,59500,284,,155,63700,410,0,54,,,0.999,,,
34,2019-01-01 14:15:00,64,54900,284,,143,58700,409,0,55,,,0.997,,,
34,2019-01-01 14:30:00,57,49100,285,,128,52300,409,0,54,,,0.999,,,
34,2019-01-01 14:45:00,49,42300,285,,109,45400,417,0,54,,,0.999,,,
34,2019-01-01 15:00:00,39,33800,284,,87,36300,413,0,53,,,0.995,,,
34,2019-01-01 15:15:00,29,25100,284,,66,27200,406,0,55,,,0.989,,,
34,2019-01-01 15:30:00,18,16300,283,,45,17900,393,0,53,,,0.975,,,
34,2019-01-01 15:45:00,11,9800,283,,28,11200,400,0,53,,,0.947,,,
34,2019-01-01 16:00:00,7,5400,282,,16,6600,401,0,53,,,0.85,,,
34,2019-01-01 16:15:00,4,1800,282,,7,2900,381,0,52,,,0.499,,,
34,2019-01-01 16:30:00,3,0,282,,2,800,305,0,52,,,0,,,
34,2019-01-01 16:45:00,0,-200,281,,0,-200,399,0,51,,,0,,,
34,2019-01-01 17:00:00,3,-900,281,,0,100,293,0,50,,,0.239,,,
34,2019-01-01 17:15:00,0,-200,282,,0,-200,43,0,46,,,0,,,
34,2019-01-01 17:30:00,0,-200,281,,0,-200,8,0,44,,,0,,,
34,2019-01-01 17:45:00,0,-200,281,,0,-200,6,0,42,,,0,,,
34,2019-01-01 18:00:00,0,-200,282,,0,0,5,0,40,,,0,,,
34,2019-01-01 18:15:00,0,-300,282,,0,0,5,0,39,,,0,,,
34,2019-01-01 18:30:00,0,-300,281,,0,0,5,0,38,,,0,,,
34,2019-01-01 18:45:00,0,-300,282,,0,0,5,0,38,,,0,,,
34,2019-01-01 19:00:00,0,-300,282,,0,0,6,0,37,,,0,,,
34,2019-01-01 19:15:00,0,-200,281,,0,-200,6,0,36,,,0,,,
34,2019-01-01 19:30:00,0,-300,281,,0,-200,5,0,35,,,0,,,
34,2019-01-01 19:45:00,0,-200,281,,0,-200,5,0,35,,,0,,,
34,2019-01-01 20:00:00,0,-200,283,,0,-200,6,0,34,,,0,,,
34,2019-01-01 20:15:00,0,-200,282,,0,-200,6,0,34,,,0,,,
34,2019-01-01 20:30:00,0,-300,283,,0,0,6,0,33,,,0,,,
34,2019-01-01 20:45:00,0,-300,283,,0,-200,6,0,33,,,0,,,
34,2019-01-01 21:00:00,0,-300,283,,0,-200,6,0,32,,,0,,,
34,2019-01-01 21:15:00,0,-300,283,,0,-200,4,0,32,,,0,,,
34,2019-01-01 21:30:00,0,-200,283,,0,-200,4,0,31,,,0,,,
34,2019-01-01 21:45:00,0,-300,283,,0,0,4,0,31,,,0,,,
34,2019-01-01 22:00:00,0,-300,283,,0,-200,4,0,31,,,0,,,
34,2019-01-01 22:15:00,0,-300,283,,0,-200,4,0,30,,,0,,,
34,2019-01-01 22:30:00,0,-300,284,,0,-200,4,0,30,,,0,,,
34,2019-01-01 22:45:00,0,-300,284,,0,-200,4,0,30,,,0,,,
34,2019-01-01 23:00:00,0,-300,284,,0,-200,4,0,29,,,0,,,
34,2019-01-01 23:15:00,0,-300,283,,0,-200,4,0,29,,,0,,,
34,2019-01-01 23:30:00,0,-200,284,,0,-200,4,0,29,,,0,,,
34,2019-01-01 23:45:00,0,-200,284,,0,-200,4,0,28,,,0,,,
34,2019-01-02 00:00:00,0,-200,285,,0,-200,4,0,28,,,0,,,
34,2019-01-02 00:15:00,0,-300,284,,0,-200,4,0,28,,,0,,,
34,2019-01-02 00:30:00,0,-300,284,,0,-200,4,0,28,,,0,,,
34,2019-01-02 00:45:00,0,-200,284,,0,-200,4,0,27,,,0,,,
34,2019-01-02 01:00:00,0,-200,284,,0,-200,4,0,27,,,0,,,
34,2019-01-02 01:15:00,0,-300,284,,0,-200,4,0,27,,,0,,,
34,2019-01-02 01:30:00,0,-300,284,,0,-200,4,0,27,,,0,,,
34,2019-01-02 01:45:00,0,-200,284,,0,-200,4,0,26,,,0,,,
34,2019-01-02 02:00:00,0,-200,284,,0,-200,4,0,26,,,0,,,
34,2019-01-02 02:15:00,0,-300,284,,0,-200,3,0,26,,,0,,,
34,2019-01-02 02:30:00,0,-300,284,,0,-200,4,0,26,,,0,,,
34,2019-01-02 02:45:00,0,-300,284,,0,-200,4,0,26,,,0,,,
34,2019-01-02 03:00:00,0,-300,283,,0,-200,4,0,25,,,0,,,
34,2019-01-02 03:15:00,0,-200,284,,0,-200,4,0,25,,,0,,,
34,2019-01-02 03:30:00,0,-300,283,,0,-200,4,0,25,,,0,,,
34,2019-01-02 03:45:00,0,-200,283,,0,-200,4,0,25,,,0,,,
34,2019-01-02 04:00:00,0,-200,283,,0,-200,4,0,25,,,0,,,
34,2019-01-02 04:15:00,0,-300,283,,0,-200,4,0,24,,,0,,,
34,2019-01-02 04:30:00,0,-200,282,,0,0,4,0,24,,,0,,,
34,2019-01-02 04:45:00,0,-300,282,,0,-200,4,0,24,,,0,,,
34,2019-01-02 05:00:00,0,-200,281,,0,-200,4,0,24,,,0,,,
34,2019-01-02 05:15:00,0,-300,281,,0,-200,4,0,24,,,0,,,
34,2019-01-02 05:30:00,0,-300,281,,0,-200,4,0,24,,,0,,,
34,2019-01-02 05:45:00,0,-200,281,,0,-200,4,0,23,,,0,,,
34,2019-01-02 06:00:00,0,-200,282,,0,-200,5,0,23,,,0,,,
34,2019-01-02 06:15:00,0,-200,281,,0,-200,42,0,23,,,0,,,
34,2019-01-02 06:30:00,0,-300,281,,0,-200,306,0,23,,,0,,,
34,2019-01-02 06:45:00,3,-600,281,,1,400,293,0,25,,,0.153,,,
34,2019-01-02 07:00:00,0,-200,281,,0,-200,452,0,26,,,0,,,
34,2019-01-02 07:15:00,4,1800,281,,9,2800,303,0,30,,,0.437,,,
34,2019-01-02 07:30:00,8,6400,282,,19,7900,419,0,36,,,0.888,,,
34,2019-01-02 07:45:00,12,10500,282,,28,12100,428,0,47,,,0.951,,,
34,2019-01-02 08:00:00,19,16800,282,,47,18600,392,0,53,,,0.976,,,
34,2019-01-02 08:15:00,29,25300,283,,63,27500,434,0,55,,,0.994,,,
34,2019-01-02 08:30:00,39,34100,283,,85,36700,430,0,53,,,0.999,,,
34,2019-01-02 08:45:00,49,42300,284,,106,45700,426,0,54,,,0.996,,,
34,2019-01-02 09:00:00,57,48800,283,,124,52300,419,0,54,,,0.999,,,
34,2019-01-02 09:15:00,64,55300,283,,144,58900,408,0,55,,,0.999,,,
34,2019-01-02 09:30:00,70,59900,284,,159,63700,400,0,54,,,0.999,,,
34,2019-01-02 09:45:00,74,63700,285,,168,68000,403,0,54,,,0.999,,,
34,2019-01-02 10:00:00,79,67500,284,,181,72000,396,0,55,,,0.999,,,
34,2019-01-02 10:15:00,82,70800,284,,192,75600,392,0,53,,,0.999,,,
34,2019-01-02 10:30:00,86,73400,284,,199,78300,393,0,54,,,0.999,,,
34,2019-01-02 10:45:00,89,76200,285,,207,81400,392,0,54,,,0.999,,,
34,2019-01-02 11:00:00,90,77700,286,,213,82700,386,0,54,,,1,,,
34,2019-01-02 11:15:00,91,78500,285,,219,83400,380,0,54,,,0.999,,,
34,2019-01-02 11:30:00,92,79100,285,,219,84200,383,0,55,,,0.999,,,
34,2019-01-02 11:45:00,91,78700,286,,213,83800,392,0,56,,,0.999,,,
34,2019-01-02 12:00:00,91,78700,286,,221,83800,378,0,55,,,0.998,,,
34,2019-01-02 12:15:00,90,77000,285,,219,81600,371,0,56,,,0.999,,,
34,2019-01-02 12:30:00,89,76500,284,,214,81400,378,0,54,,,0.999,,,
34,2019-01-02 12:45:00,86,74300,285,,209,78900,376,0,53,,,0.999,,,
34,2019-01-02 13:00:00,84,72000,285,,204,76200,372,0,52,,,0.998,,,
34,2019-01-02 13:15:00,80,69200,285,,190,73900,387,0,55,,,0.997,,,
34,2019-01-02 13:30:00,77,66000,285,,182,70300,384,0,55,,,0.999,,,
34,2019-01-02 13:45:00,72,62300,285,,169,66400,391,0,55,,,0.999,,,
34,2019-01-02 14:00:00,67,57600,285,,155,61500,396,0,55,,,0.999,,,
34,2019-01-02 14:15:00,61,52600,285,,139,56200,403,0,55,,,0.999,,,
34,2019-01-02 14:30:00,55,47900,285,,128,51300,399,0,54,,,0.997,,,
34,2019-01-02 14:45:00,49,42100,284,,110,45300,409,0,54,,,0.996,,,
34,2019-01-02 15:00:00,38,33300,283,,89,35700,398,0,54,,,0.995,,,
34,2019-01-02 15:15:00,28,24900,283,,66,27000,402,0,54,,,0.999,,,
34,2019-01-02 15:30:00,19,16400,283,,45,18000,400,0,53,,,0.983,,,
34,2019-01-02 15:45:00,11,9500,282,,27,10900,404,0,53,,,0.934,,,
34,2019-01-02 16:00:00,7,5400,282,,17,6600,389,0,53,,,0.833,,,
34,2019-01-02 16:15:00,4,1700,282,,7,2700,393,0,52,,,0.464,,,
34,2019-01-02 16:30:00,3,100,280,,2,800,303,0,52,,,0.039,,,
34,2019-01-02 16:45:00,0,-200,282,,0,-200,400,0,52,,,0,,,
34,2019-01-02 17:00:00,3,-900,282,,0,100,294,0,51,,,0.23,,,
34,2019-01-02 17:15:00,0,-200,283,,0,-200,50,0,46,,,0,,,
34,2019-01-02 17:30:00,0,-200,282,,0,-200,9,0,44,,,0,,,
34,2019-01-02 17:45:00,0,-200,283,,0,0,6,0,42,,,0,,,
34,2019-01-02 18:00:00,0,-300,282,,0,-200,6,0,40,,,0,,,
34,2019-01-02 18:15:00,0,-300,283,,0,-200,6,0,39,,,0,,,
34,2019-01-02 18:30:00,0,-200,282,,0,0,6,0,38,,,0,,,
34,2019-01-02 18:45:00,0,-300,282,,0,-200,6,0,38,,,0,,,
34,2019-01-02 19:00:00,0,-200,282,,0,0,6,0,37,,,0,,,
34,2019-01-02 19:15:00,0,-200,282,,0,-200,6,0,36,,,0,,,
34,2019-01-02 19:30:00,0,-200,282,,0,-200,6,0,35,,,0,,,
34,2019-01-02 19:45:00,0,-300,282,,0,-200,6,0,35,,,0,,,
34,2019-01-02 20:00:00,0,-300,282,,0,0,6,0,34,,,0,,,
34,2019-01-02 20:15:00,0,-300,282,,0,-200,6,0,34,,,0,,,
34,2019-01-02 20:30:00,0,-300,282,,0,-200,6,0,33,,,0,,,
34,2019-01-02 20:45:00,0,-300,282,,0,-200,6,0,33,,,0,,,
34,2019-01-02 21:00:00,0,-200,282,,0,-200,6,0,32,,,0,,,
34,2019-01-02 21:15:00,0,-200,283,,0,-200,4,0,32,,,0,,,
34,2019-01-02 21:30:00,0,-200,283,,0,-200,4,0,32,,,0,,,
34,2019-01-02 21:45:00,0,-200,283,,0,0,4,0,31,,,0,,,
34,2019-01-02 22:00:00,0,-200,283,,0,-200,4,0,31,,,0,,,
34,2019-01-02 22:15:00,0,-200,283,,0,-200,4,0,30,,,0,,,
34,2019-01-02 22:30:00,0,-200,283,,0,-200,4,0,30,,,0,,,
34,2019-01-02 22:45:00,0,-200,284,,0,-200,4,0,30,,,0,,,
34,2019-01-02 23:00:00,0,-300,283,,0,-200,4,0,29,,,0,,,
34,2019-01-02 23:15:00,0,-200,283,,0,-200,4,0,29,,,0,,,
34,2019-01-02 23:30:00,0,-300,283,,0,-200,4,0,29,,,0,,,
34,2019-01-02 23:45:00,0,-300,284,,0,-200,4,0,28,,,0,,,
34,2019-01-03 00:00:00,0,-200,284,,0,-200,4,0,28,,,0,,,
34,2019-01-03 00:15:00,0,-300,283,,0,-200,4,0,28,,,0,,,
34,2019-01-03 00:30:00,0,-300,283,,0,-200,4,0,28,,,0,,,
34,2019-01-03 00:45:00,0,-300,284,,0,-200,4,0,27,,,0,,,
34,2019-01-03 01:00:00,0,-300,284,,0,-200,4,0,27,,,0,,,
34,2019-01-03 01:15:00,0,-300,284,,0,-200,4,0,27,,,0,,,
34,2019-01-03 01:30:00,0,-300,284,,0,-200,4,0,27,,,0,,,
34,2019-01-03 01:45:00,0,-200,284,,0,-200,4,0,26,,,0,,,
34,2019-01-03 02:00:00,0,-200,284,,0,-200,4,0,26,,,0,,,
34,2019-01-03 02:15:00,0,-200,284,,0,-200,4,0,26,,,0,,,
34,2019-01-03 02:30:00,0,-200,283,,0,-200,4,0,26,,,0,,,
34,2019-01-03 02:45:00,0,-300,283,,0,-200,4,0,25,,,0,,,
34,2019-01-03 03:00:00,0,-200,283,,0,-200,4,0,25,,,0,,,
34,2019-01-03 03:15:00,0,-200,283,,0,-200,4,0,25,,,0,,,
34,2019-01-03 03:30:00,0,-200,283,,0,-200,4,0,25,,,0,,,
34,2019-01-03 03:45:00,0,-200,283,,0,-200,4,0,25,,,0,,,
34,2019-01-03 04:00:00,0,-200,282,,0,-200,4,0,25,,,0,,,
34,2019-01-03 04:15:00,0,-300,282,,0,-200,4,0,24,,,0,,,
34,2019-01-03 04:30:00,0,-300,282,,0,-200,4,0,24,,,0,,,
34,2019-01-03 04:45:00,0,-200,282,,0,-200,4,0,24,,,0,,,
34,2019-01-03 05:00:00,0,-200,281,,0,0,4,0,24,,,0,,,
34,2019-01-03 05:15:00,0,-200,281,,0,-200,4,0,24,,,0,,,
34,2019-01-03 05:30:00,0,-300,281,,0,0,4,0,24,,,0,,,
34,2019-01-03 05:45:00,0,-200,283,,0,-200,4,0,23,,,0,,,
34,2019-01-03 06:00:00,0,-200,283,,0,-200,7,0,23,,,0,,,
34,2019-01-03 06:15:00,0,-300,282,,0,-200,52,0,23,,,0,,,
34,2019-01-03 06:30:00,0,-200,282,,0,-200,330,0,23,,,0,,,
34,2019-01-03 06:45:00,3,-600,282,,1,400,295,0,25,,,0.153,,,
34,2019-01-03 07:00:00,3,100,281,,3,1000,304,0,26,,,0.038,,,
34,2019-01-03 07:15:00,4,1800,282,,9,2800,305,0,31,,,0.437,,,
34,2019-01-03 07:30:00,8,6400,282,,19,7800,418,0,37,,,0.872,,,
34,2019-01-03 07:45:00,12,10300,283,,30,11800,391,0,47,,,0.938,,,
34,2019-01-03 08:00:00,19,16400,283,,45,18200,403,0,53,,,0.975,,,
34,2019-01-03 08:15:00,28,24500,283,,61,26800,432,0,53,,,0.989,,,
34,2019-01-03 08:30:00,38,33200,284,,83,35900,430,0,54,,,0.995,,,
34,2019-01-03 08:45:00,48,41300,285,,106,44200,414,0,54,,,0.999,,,
34,2019-01-03 09:00:00,55,47500,284,,122,50700,414,0,54,,,0.999,,,
34,2019-01-03 09:15:00,63,53700,284,,141,57500,408,0,53,,,0.999,,,
34,2019-01-03 09:30:00,68,58100,284,,153,62200,404,0,54,,,0.999,,,
34,2019-01-03 09:45:00,72,62300,285,,167,66500,397,0,55,,,0.999,,,
34,2019-01-03 10:00:00,77,66000,284,,181,70200,387,0,52,,,0.999,,,
34,2019-01-03 10:15:00,80,68900,284,,189,73400,388,0,56,,,0.999,,,
34,2019-01-03 10:30:00,83,71100,285,,196,75800,386,0,54,,,0.999,,,
34,2019-01-03 10:45:00,85,73100,285,,201,77900,385,0,55,,,1,,,
34,2019-01-03 11:00:00,86,74500,284,,210,79300,376,0,56,,,0.999,,,
34,2019-01-03 11:15:00,87,75400,285,,214,80000,374,0,53,,,0.999,,,
34,2019-01-03 11:30:00,89,76400,285,,217,81200,374,0,52,,,0.999,,,
34,2019-01-03 11:45:00,88,76000,285,,218,80700,369,0,54,,,0.999,,,
34,2019-01-03 12:00:00,88,76000,285,,216,80700,373,0,55,,,0.999,,,
34,2019-01-03 12:15:00,86,74500,286,,217,78700,363,0,54,,,0.999,,,
34,2019-01-03 12:30:00,86,73700,285,,212,78400,369,0,54,,,0.998,,,
34,2019-01-03 12:45:00,83,71400,285,,200,76100,381,0,56,,,0.999,,,
34,2019-01-03 13:00:00,81,69900,285,,196,74300,378,0,54,,,1,,,
34,2019-01-03 13:15:00,77,67200,286,,189,71600,378,0,53,,,0.999,,,
34,2019-01-03 13:30:00,73,63700,285,,175,68000,387,0,55,,,0.999,,,
34,2019-01-03 13:45:00,69,59900,285,,170,63400,373,0,54,,,0.999,,,
34,2019-01-03 14:00:00,65,56100,285,,154,59900,387,0,56,,,0.999,,,
34,2019-01-03 14:15:00,59,51100,286,,137,54600,396,0,54,,,0.999,,,
34,2019-01-03 14:30:00,53,46000,284,,125,49200,392,0,55,,,0.997,,,
34,2019-01-03 14:45:00,46,40200,285,,109,42900,392,0,54,,,0.996,,,
34,2019-01-03 15:00:00,36,31900,285,,86,34400,395,0,53,,,0.995,,,
34,2019-01-03 15:15:00,27,23700,285,,66,25700,389,0,54,,,0.988,,,
34,2019-01-03 15:30:00,18,15700,285,,44,17200,389,0,54,,,0.974,,,
34,2019-01-03 15:45:00,11,9400,285,,27,10600,389,0,53,,,0.933,,,
34,2019-01-03 16:00:00,7,5200,284,,16,6400,387,0,53,,,0.829,,,
34,2019-01-03 16:15:00,4,2000,284,,8,2900,368,0,52,,,0.499,,,
34,2019-01-03 16:30:00,3,0,283,,3,1000,376,0,52,,,0,,,
34,2019-01-03 16:45:00,0,-300,282,,0,-200,400,0,51,,,0,,,
34,2019-01-03 17:00:00,3,-900,281,,0,100,294,0,50,,,0.23,,,
34,2019-01-03 17:15:00,0,-300,282,,0,-200,55,0,46,,,0,,,
34,2019-01-03 17:30:00,0,-200,282,,0,-200,9,0,43,,,0,,,
34,2019-01-03 17:45:00,0,-300,282,,0,0,6,0,41,,,0,,,
34,2019-01-03 18:00:00,0,-300,282,,0,0,6,0,40,,,0,,,
34,2019-01-03 18:15:00,0,-300,282,,0,-200,6,0,39,,,0,,,
34,2019-01-03 18:30:00,0,-200,281,,0,-200,6,0,38,,,0,,,
34,2019-01-03 18:45:00,0,-200,281,,0,0,6,0,37,,,0,,,
34,2019-01-03 19:00:00,0,-200,281,,0,-200,6,0,36,,,0,,,
34,2019-01-03 19:15:00,0,-200,281,,0,-200,6,0,36,,,0,,,
34,2019-01-03 19:30:00,0,-200,281,,0,-200,6,0,35,,,0,,,
34,2019-01-03 19:45:00,0,-200,282,,0,-200,6,0,35,,,0,,,
34,2019-01-03 20:00:00,0,-200,281,,0,0,6,0,34,,,0,,,
34,2019-01-03 20:15:00,0,-200,281,,0,-200,6,0,34,,,0,,,
34,2019-01-03 20:30:00,0,-200,281,,0,-200,6,0,33,,,0,,,
34,2019-01-03 20:45:00,0,-200,281,,0,-200,6,0,33,,,0,,,
34,2019-01-03 21:00:00,0,-300,281,,0,-200,6,0,32,,,0,,,
34,2019-01-03 21:15:00,0,-200,282,,0,-200,4,0,32,,,0,,,
34,2019-01-03 21:30:00,0,-300,282,,0,-200,4,0,31,,,0,,,
34,2019-01-03 21:45:00,0,-300,282,,0,-200,4,0,31,,,0,,,
34,2019-01-03 22:00:00,0,-200,282,,0,-200,4,0,31,,,0,,,
34,2019-01-03 22:15:00,0,-200,282,,0,-200,4,0,30,,,0,,,
34,2019-01-03 22:30:00,0,-200,282,,0,-200,4,0,30,,,0,,,
34,2019-01-03 22:45:00,0,-300,283,,0,-200,4,0,29,,,0,,,
34,2019-01-03 23:00:00,0,-200,283,,0,-200,4,0,29,,,0,,,
34,2019-01-03 23:15:00,0,-300,284,,0,-200,4,0,29,,,0,,,
34,2019-01-03 23:30:00,0,-200,284,,0,-200,4,0,29,,,0,,,
34,2019-01-03 23:45:00,0,-200,285,,0,-200,4,0,28,,,0,,,
34,2019-01-04 00:00:00,0,-300,285,,0,-200,4,0,28,,,0,,,
34,2019-01-04 00:15:00,0,-300,284,,0,-200,4,0,28,,,0,,,
34,2019-01-04 00:30:00,0,-200,284,,0,-200,4,0,27,,,0,,,
34,2019-01-04 00:45:00,0,-200,283,,0,-200,4,0,27,,,0,,,
34,2019-01-04 01:00:00,0,-300,284,,0,-200,4,0,27,,,0,,,
34,2019-01-04 01:15:00,0,-200,284,,0,-200,4,0,27,,,0,,,
34,2019-01-04 01:30:00,0,-200,284,,0,-200,4,0,26,,,0,,,
34,2019-01-04 01:45:00,0,-300,284,,0,-200,4,0,26,,,0,,,
34,2019-01-04 02:00:00,0,-200,283,,0,-200,4,0,26,,,0,,,
34,2019-01-04 02:15:00,0,-300,284,,0,-200,4,0,26,,,0,,,
34,2019-01-04 02:30:00,0,-200,284,,0,0,4,0,26,,,0,,,
34,2019-01-04 02:45:00,0,-300,284,,0,-200,4,0,25,,,0,,,
34,2019-01-04 03:00:00,0,-200,283,,0,0,4,0,25,,,0,,,
34,2019-01-04 03:15:00,0,-200,283,,0,-200,4,0,25,,,0,,,
34,2019-01-04 03:30:00,0,-200,283,,0,-200,4,0,25,,,0,,,
34,2019-01-04 03:45:00,0,-300,283,,0,-200,4,0,25,,,0,,,
34,2019-01-04 04:00:00,0,-200,282,,0,-200,4,0,25,,,0,,,
34,2019-01-04 04:15:00,0,-300,282,-17.7777778,0,-200,4,0,24,-2.605554364,0,0,53.106,351.675,0
34,2019-01-04 04:30:00,0,-200,282,-17.7777778,0,-200,4,0,24,-3.61111,0,0,53.938,351.675,0
34,2019-01-04 04:45:00,0,-200,281,-17.7777778,0,-200,4,0,24,-4.705554532,0,0,56.369,351.698,0
34,2019-01-04 05:00:00,0,-300,281,-17.7777778,0,-200,4,0,24,-5.394443476,0,0,60.513,351.698,0
34,2019-01-04 05:15:00,0,-300,282,-17.7777778,0,-200,4,0,24,-6.244443544,0,0,61.956,351.72,0
34,2019-01-04 05:30:00,0,-200,281,-17.7777778,0,-200,4,0,24,-6.699999136,0,0,62.625,351.72,0
34,2019-01-04 05:45:00,0,-200,281,-17.7777778,0,-200,4,0,23,-6.74999914,0,0,63.425,351.72,0
34,2019-01-04 06:00:00,0,-200,281,-17.7777778,0,-200,8,0,23,-7.16666584,0,0,64.25,351.72,0
34,2019-01-04 06:15:00,0,-200,282,-17.7777778,0,-200,54,0,23,-7.505554756,0,0,63.85,351.675,0.01698752
34,2019-01-04 06:30:00,0,-200,281,-17.7777778,0,-200,326,0,23,-7.94444368,0,0,64.413,351.698,0.01698752
34,2019-01-04 06:45:00,3,-600,282,-17.7777778,1,400,295,0,25,-7.883332564,0.781,0.153,64.338,351.675,0.01698752
34,2019-01-04 07:00:00,3,200,281,-17.7777778,3,1000,304,0,26,-6.144443536,4.98,0.076,62.213,351.698,0.01698752
34,2019-01-04 07:15:00,4,2000,282,-17.7777778,10,3100,304,0,30,-4.855554544,10.547,0.468,59.481,351.675,0.01698752
34,2019-01-04 07:30:00,8,6600,283,-17.7777778,18,8100,436,0,37,-4.894443436,14.941,0.89,59.575,351.675,0.01698752
34,2019-01-04 07:45:00,12,10500,283,-17.7777778,28,12100,425,0,48,-4.516665628,16.211,0.939,58.413,351.653,0.01385824
34,2019-01-04 08:00:00,19,16700,284,-17.7777778,43,18600,427,0,53,-3.783332236,19.531,0.976,56.4,351.653,0.01385824
34,2019-01-04 08:15:00,28,24300,284,-17.7777778,60,26500,436,0,54,-0.688887543999996,134.375,0.988,54.681,351.653,0.01698752
34,2019-01-04 08:30:00,38,32800,284,-17.7777778,83,35600,428,0,53,6.272224124,388.379,0.995,52.219,351.675,0.02816352
